Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
01:11:41.508820, 1, 0, 0, 1/11019, 19.218/250.0, 39, 300
01:11:41.511825, 2, 0, 0, 1/11019, 2.1510000000000002/250.0, 40, 300
01:11:41.514550, 3, 0, 0, 99/11016, 24.636/250.0, 48, 300
01:11:42.517867, 0, 6, 1, 8889/11019, 91.071/250.0, 57, 1875
01:11:42.520836, 1, 0, 0, 1/11019, 19.087/250.0, 39, 300
01:11:42.523851, 2, 0, 0, 1/11019, 2.116/250.0, 40, 300
01:11:42.528288, 3, 0, 0, 99/11016, 24.355/250.0, 48, 300
01:11:43.531428, 0, 2, 0, 8889/11019, 61.926/250.0, 56, 1350
01:11:43.534117, 1, 0, 0, 1/11019, 18.976/250.0, 39, 300
01:11:43.537106, 2, 0, 0, 1/11019, 2.337/250.0, 39, 300
01:11:43.539821, 3, 0, 0, 99/11016, 24.482/250.0, 48, 300
01:11:44.543028, 0, 7, 0, 8889/11019, 61.923/250.0, 56, 1350
01:11:44.546039, 1, 0, 0, 1/11019, 18.884/250.0, 39, 300
01:11:44.549011, 2, 0, 0, 1/11019, 1.5250000000000001/250.0, 39, 300
01:11:44.551675, 3, 0, 0, 99/11016, 24.713/250.0, 48, 300
01:11:45.555566, 0, 0, 0, 8889/11019, 61.882/250.0, 55, 1350
01:11:45.558208, 1, 0, 0, 1/11019, 19.1/250.0, 39, 300
01:11:45.561521, 2, 0, 0, 1/11019, 1.597/250.0, 39, 300
01:11:45.564048, 3, 0, 0, 99/11016, 24.68/250.0, 48, 300
01:11:46.597533, 0, 8, 5, 8889/11019, 238.448/250.0, 61, 1815
01:11:46.600312, 1, 0, 0, 1/11019, 18.113/250.0, 39, 300
01:11:46.603052, 2, 0, 0, 1/11019, 5.906/250.0, 40, 300
01:11:46.605706, 3, 0, 0, 99/11016, 23.678/250.0, 48, 300
01:11:47.609601, 0, 90, 60, 8889/11019, 105.52/250.0, 59, 1860
01:11:47.612402, 1, 0, 0, 1/11019, 18.957/250.0, 39, 300
01:11:47.615497, 2, 0, 0, 1/11019, 2.697/250.0, 39, 300
01:11:47.618273, 3, 0, 0, 99/11016, 24.315/250.0, 48, 300
01:11:48.621630, 0, 29, 8, 8889/11019, 103.602/250.0, 58, 1860
01:11:48.624399, 1, 0, 0, 1/11019, 19.292/250.0, 39, 300
01:11:48.627428, 2, 0, 0, 1/11019, 3.352/250.0, 39, 300
01:11:48.630790, 3, 0, 0, 99/11016, 24.563/250.0, 48, 300
01:11:49.634140, 0, 28, 7, 8889/11019, 71.132/250.0, 57, 1425
01:11:49.637014, 1, 0, 0, 1/11019, 18.973/250.0, 39, 300
01:11:49.640169, 2, 0, 0, 1/11019, 2.859/250.0, 39, 300
01:11:49.642994, 3, 0, 0, 99/11016, 24.573/250.0, 48, 300
01:11:50.646446, 0, 29, 7, 8889/11019, 68.865/250.0, 56, 1350
01:11:50.651135, 1, 0, 0, 1/11019, 19.079/250.0, 39, 300
01:11:50.654196, 2, 0, 0, 1/11019, 2.316/250.0, 39, 300
01:11:50.656887, 3, 0, 0, 99/11016, 24.686/250.0, 48, 300
01:11:51.660238, 0, 28, 7, 8889/11019, 70.294/250.0, 56, 1350
01:11:51.663077, 1, 0, 0, 1/11019, 18.869/250.0, 39, 300
01:11:51.666089, 2, 0, 0, 1/11019, 2.512/250.0, 39, 300
01:11:51.670673, 3, 0, 0, 99/11016, 24.87/250.0, 48, 300
01:11:52.674840, 0, 29, 7, 8889/11019, 69.834/250.0, 56, 1350
01:11:52.677532, 1, 0, 0, 1/11019, 19.164/250.0, 39, 300
01:11:52.680509, 2, 0, 0, 1/11019, 2.845/250.0, 39, 300
01:11:52.683307, 3, 0, 0, 99/11016, 24.749/250.0, 48, 300
01:11:53.688214, 0, 29, 7, 8889/11019, 66.943/250.0, 56, 1350
01:11:53.691927, 1, 0, 0, 1/11019, 19.084/250.0, 39, 300
01:11:53.694889, 2, 0, 0, 1/11019, 2.439/250.0, 39, 300
