Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
00:20:19.649083, 2, 0, 0, 1/11019, 2.698/250.0, 38, 300
00:20:19.654221, 3, 0, 0, 99/11016, 23.387/250.0, 47, 300
00:20:20.659271, 0, 34, 8, 8889/11019, 72.403/250.0, 57, 1350
00:20:20.665223, 1, 32, 11, 8889/11019, 59.673/250.0, 48, 1350
00:20:20.670272, 2, 0, 0, 1/11019, 3.051/250.0, 38, 300
00:20:20.675647, 3, 0, 0, 99/11016, 23.629/250.0, 46, 300
00:20:21.682011, 0, 32, 7, 8889/11019, 69.538/250.0, 57, 1350
00:20:21.686675, 1, 30, 11, 8889/11019, 65.102/250.0, 48, 1350
00:20:21.691963, 2, 0, 0, 1/11019, 3.17/250.0, 38, 300
00:20:21.698880, 3, 0, 0, 99/11016, 23.577/250.0, 46, 300
00:20:22.705068, 0, 32, 7, 8889/11019, 69.231/250.0, 56, 1350
00:20:22.709049, 1, 31, 11, 8889/11019, 62.645/250.0, 48, 1350
00:20:22.714289, 2, 0, 0, 1/11019, 3.973/250.0, 38, 300
00:20:22.719249, 3, 0, 0, 99/11016, 23.796/250.0, 47, 300
00:20:23.725737, 0, 33, 8, 8889/11019, 72.733/250.0, 56, 1395
00:20:23.730287, 1, 31, 11, 8889/11019, 64.918/250.0, 48, 1350
00:20:23.735533, 2, 0, 0, 1/11019, 4.192/250.0, 38, 300
00:20:23.740512, 3, 0, 0, 99/11016, 23.377/250.0, 47, 300
00:20:24.745054, 0, 53, 12, 8889/11019, 90.258/250.0, 58, 1875
00:20:24.749036, 1, 32, 11, 8889/11019, 65.06700000000001/250.0, 48, 1350
00:20:24.754912, 2, 0, 0, 1/11019, 3.6870000000000003/250.0, 38, 300
00:20:24.759763, 3, 0, 0, 99/11016, 23.808/250.0, 47, 300
00:20:25.766792, 0, 2, 0, 8889/11019, 118.34400000000001/250.0, 59, 1875
00:20:25.771374, 1, 29, 11, 8889/11019, 77.855/250.0, 49, 1875
00:20:25.777247, 2, 0, 0, 1/11019, 4.614/250.0, 38, 300
00:20:25.783702, 3, 0, 0, 99/11016, 23.490000000000002/250.0, 46, 300
00:20:26.789186, 0, 66, 13, 8889/11019, 90.788/250.0, 58, 1875
00:20:26.793044, 1, 37, 14, 8889/11019, 77.95100000000001/250.0, 50, 1875
